SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BODALCHEM, EQ, 18-Jun-2025, 70.61, 70.26, 72.00, 68.11, 69.38, 69.31, 70.12, 386720, 271.17, 3636, 197958, 51.19
BOHRAIND, BE, 18-Jun-2025, 30.51, 29.89, 30.00, 29.89, 30.00, 30.00, 29.93, 93061, 27.86, 36, -, -
BOMDYEING, EQ, 18-Jun-2025, 151.06, 151.70, 154.03, 150.01, 151.11, 151.51, 151.94, 570426, 866.68, 7905, 198153, 34.74
BORANA, EQ, 18-Jun-2025, 226.53, 227.00, 229.00, 221.79, 223.64, 223.57, 225.00, 104102, 234.23, 2522, 55490, 53.30
BOROLTD, EQ, 18-Jun-2025, 335.90, 335.90, 347.50, 335.00, 343.50, 342.10, 342.89, 102442, 351.27, 6192, 42424, 41.41
BORORENEW, EQ, 18-Jun-2025, 539.90, 537.00, 543.90, 534.60, 535.50, 535.85, 538.05, 183531, 987.48, 7803, 85063, 46.35
BOROSCI, EQ, 18-Jun-2025, 140.77, 138.65, 144.93, 138.65, 140.50, 140.73, 142.10, 54833, 77.92, 1977, 25362, 46.25
BOSCHLTD, EQ, 18-Jun-2025, 32215.00, 32105.00, 32585.00, 32105.00, 32400.00, 32390.00, 32388.13, 15987, 5177.89, 8468, 6090, 38.09
BOSS, SM, 18-Jun-2025, 51.90, 52.00, 52.00, 52.00, 52.00, 52.00, 52.00, 2000, 1.04, 1, 2000, 100.00
BPCL, EQ, 18-Jun-2025, 312.80, 312.00, 316.85, 309.70, 316.00, 315.85, 313.53, 10011198, 31388.08, 53298, 6105704, 60.99
BPL, EQ, 18-Jun-2025, 97.33, 97.33, 100.30, 95.22, 96.00, 96.26, 97.72, 520191, 508.35, 6640, 230131, 44.24
BRIGADE, EQ, 18-Jun-2025, 1177.50, 1180.90, 1196.00, 1161.70, 1179.00, 1167.70, 1174.80, 142812, 1677.76, 15554, 63971, 44.79
BRITANNIA, EQ, 18-Jun-2025, 5568.50, 5575.00, 5619.50, 5545.00, 5580.00, 5572.50, 5576.29, 220971, 12321.99, 29148, 152751, 69.13
BRNL, BE, 18-Jun-2025, 22.49, 22.80, 22.80, 22.00, 22.05, 22.02, 22.25, 68923, 15.33, 403, -, -
BROOKS, BE, 18-Jun-2025, 124.29, 124.78, 128.69, 124.59, 126.50, 126.24, 126.47, 22669, 28.67, 129, -, -
BSE, EQ, 18-Jun-2025, 2664.40, 2525.00, 2664.00, 2500.00, 2632.60, 2633.20, 2625.98, 9963748, 261646.02, 375894, 2813154, 28.23
BSE500IETF, EQ, 18-Jun-2025, 38.72, 38.71, 38.81, 38.50, 38.58, 38.61, 38.60, 163581, 63.14, 1064, 115761, 70.77
BSHSL, EQ, 18-Jun-2025, 140.65, 142.70, 144.48, 136.21, 136.30, 137.01, 141.86, 96806, 137.33, 4708, 17804, 18.39
BSL, BE, 18-Jun-2025, 130.09, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 451, 0.59, 24, -, -
BSLGOLDETF, EQ, 18-Jun-2025, 87.21, 89.39, 89.39, 87.13, 87.60, 87.66, 87.55, 483522, 423.33, 653, 355690, 73.56
BSLNIFTY, EQ, 18-Jun-2025, 28.71, 27.99, 29.10, 27.99, 28.56, 28.61, 28.66, 137020, 39.28, 3944, 72176, 52.68
BSLSENETFG, EQ, 18-Jun-2025, 81.13, 82.75, 82.75, 80.66, 81.15, 80.94, 81.07, 827, 0.67, 84, 575, 69.53
BSOFT, EQ, 18-Jun-2025, 423.15, 423.15, 432.15, 419.65, 422.35, 424.10, 425.44, 1710531, 7277.32, 25542, 540001, 31.57
BTML, EQ, 18-Jun-2025, 9.07, 9.07, 9.18, 8.66, 8.75, 8.74, 8.81, 6289459, 553.94, 1593, 5939138, 94.43
BUTTERFLY, EQ, 18-Jun-2025, 723.70, 723.75, 726.45, 703.25, 722.00, 718.40, 715.25, 6808, 48.69, 944, 2702, 39.69
BVCL, EQ, 18-Jun-2025, 37.20, 37.74, 37.74, 36.50, 37.50, 37.12, 37.25, 7662, 2.85, 187, 5093, 66.47
BYKE, BE, 18-Jun-2025, 88.16, 88.20, 88.90, 85.50, 86.50, 86.21, 86.45, 19342, 16.72, 98, -, -
C2C, ST, 18-Jun-2025, 570.05, 581.45, 581.45, 581.45, 581.45, 581.45, 581.45, 3000, 17.44, 5, 3000, 100.00
CADSYS, ST, 18-Jun-2025, 70.05, 70.90, 72.00, 70.90, 72.00, 72.00, 71.38, 2500, 1.78, 5, 2500, 100.00
CALSOFT, EQ, 18-Jun-2025, 15.07, 15.82, 15.82, 15.82, 15.82, 15.82, 15.82, 58439, 9.25, 122, 58416, 99.96
CALSOFTPP, E1, 18-Jun-2025, 3.32, 3.48, 3.48, 3.48, 3.48, 3.48, 3.48, 7603, 0.26, 5, 7603, 100.00
CAMLINFINE, BE, 18-Jun-2025, 312.71, 312.00, 312.00, 297.07, 302.84, 302.16, 302.40, 679763, 2055.60, 7429, -, -
CAMPUS, EQ, 18-Jun-2025, 281.40, 282.75, 283.40, 278.00, 281.60, 281.95, 281.05, 123093, 345.95, 5191, 42132, 34.23
CAMS, EQ, 18-Jun-2025, 4181.40, 4181.00, 4198.00, 4121.10, 4131.00, 4146.10, 4155.38, 321584, 13363.04, 36655, 102766, 31.96
CANARYS, SM, 18-Jun-2025, 29.65, 29.50, 29.55, 29.40, 29.50, 29.45, 29.48, 24000, 7.07, 6, 16000, 66.67
CANBK, EQ, 18-Jun-2025, 109.23, 109.23, 109.85, 107.94, 108.22, 108.22, 108.80, 11798762, 12836.61, 62138, 5311042, 45.01
CANFINHOME, EQ, 18-Jun-2025, 793.35, 794.30, 801.45, 783.00, 787.55, 790.05, 795.61, 296023, 2355.18, 14171, 219076, 74.01
CANTABIL, EQ, 18-Jun-2025, 257.45, 253.80, 258.99, 252.30, 253.00, 254.97, 255.72, 127309, 325.56, 3929, 45995, 36.13
CAPACITE, EQ, 18-Jun-2025, 326.75, 326.80, 331.95, 325.15, 326.05, 327.25, 328.31, 174460, 572.77, 5353, 78729, 45.13
CAPINVIT, IV, 18-Jun-2025, 78.33, 78.99, 78.99, 78.09, 78.10, 78.17, 78.33, 126987, 99.47, 707, 116701, 91.90
CAPITALSFB, EQ, 18-Jun-2025, 302.35, 305.40, 305.40, 297.00, 297.00, 297.80, 299.09, 20588, 61.58, 850, 14757, 71.68
CAPLIPOINT, EQ, 18-Jun-2025, 2079.80, 2081.00, 2108.90, 2045.00, 2086.00, 2088.80, 2083.08, 94236, 1963.02, 14430, 35138, 37.29
CAPTRUST, BE, 18-Jun-2025, 90.78, 88.89, 88.89, 84.04, 84.04, 84.04, 84.31, 35783, 30.17, 294, -, -
CARBORUNIV, EQ, 18-Jun-2025, 937.15, 944.00, 945.50, 927.00, 934.85, 936.50, 934.96, 73253, 684.89, 9169, 38092, 52.00
CARERATING, EQ, 18-Jun-2025, 1870.50, 1897.00, 1927.30, 1867.50, 1915.10, 1911.50, 1905.91, 94902, 1808.75, 12485, 45874, 48.34
CARRARO, EQ, 18-Jun-2025, 448.35, 448.00, 451.85, 435.20, 436.15, 436.65, 443.26, 48402, 214.55, 3769, 31911, 65.93
CARTRADE, EQ, 18-Jun-2025, 1699.20, 1701.80, 1716.20, 1657.30, 1684.00, 1687.50, 1691.88, 170496, 2884.59, 19770, 81714, 47.93
CARYSIL, EQ, 18-Jun-2025, 873.45, 874.80, 890.00, 853.20, 868.10, 871.70, 873.67, 102497, 895.48, 5896, 38196, 37.27
CASHIETF, EQ, 18-Jun-2025, 1015.25, 1015.36, 1015.38, 1015.36, 1015.36, 1015.36, 1015.38, 142361, 1445.50, 23, 137389, 96.51
CASTROLIND, EQ, 18-Jun-2025, 210.78, 209.61, 211.86, 207.40, 208.00, 208.02, 209.02, 1171409, 2448.54, 17570, 555950, 47.46
CCCL, EQ, 18-Jun-2025, 17.32, 17.96, 18.18, 17.40, 18.18, 18.18, 17.95, 264752, 47.53, 867, 167970, 63.44
CCHHL, EQ, 18-Jun-2025, 17.14, 17.10, 17.10, 16.76, 16.90, 17.00, 16.94, 14060, 2.38, 341, 8573, 60.97
CCL, EQ, 18-Jun-2025, 806.90, 811.00, 811.00, 786.20, 800.00, 797.75, 797.64, 211630, 1688.05, 17520, 106380, 50.27
CDSL, EQ, 18-Jun-2025, 1686.80, 1683.90, 1702.60, 1672.30, 1676.00, 1680.30, 1686.07, 2574935, 43415.18, 74237, 618982, 24.04
CEATLTD, EQ, 18-Jun-2025, 3594.00, 3590.00, 3675.60, 3584.20, 3608.50, 3607.20, 3627.43, 70010, 2539.56, 10220, 25983, 37.11
CEIGALL, EQ, 18-Jun-2025, 245.37, 245.37, 247.99, 241.60, 242.70, 242.67, 244.08, 115386, 281.64, 3703, 64404, 55.82
CELEBRITY, EQ, 18-Jun-2025, 12.36, 12.60, 14.18, 12.41, 13.08, 13.10, 13.46, 370728, 49.89, 2470, 125527, 33.86
CELLECOR, ST, 18-Jun-2025, 37.50, 37.25, 37.90, 36.45, 37.80, 37.65, 37.21, 234000, 87.08, 65, 195000, 83.33
CELLO, EQ, 18-Jun-2025, 598.90, 603.00, 607.70, 595.05, 603.05, 603.40, 600.82, 45803, 275.19, 5701, 18524, 40.44
CELLPOINT, SM, 18-Jun-2025, 19.90, 20.80, 20.95, 19.70, 20.00, 20.00, 20.41, 24000, 4.90, 19, 14400, 60.00
CENTENKA, EQ, 18-Jun-2025, 499.70, 498.40, 504.40, 490.05, 501.00, 499.95, 499.35, 44250, 220.96, 2801, 27302, 61.70
CENTEXT, EQ, 18-Jun-2025, 20.02, 20.29, 20.48, 19.90, 20.35, 20.06, 20.13, 87242, 17.56, 935, 49297, 56.51
CENTRALBK, EQ, 18-Jun-2025, 37.97, 38.02, 38.54, 37.55, 38.03, 38.05, 38.08, 6022258, 2293.21, 17240, 2317531, 38.48
CENTRUM, BE, 18-Jun-2025, 31.61, 31.15, 32.29, 31.05, 31.43, 31.45, 31.69, 123917, 39.27, 286, -, -
CENTUM, EQ, 18-Jun-2025, 2385.60, 2398.50, 2460.00, 2376.90, 2400.10, 2411.10, 2418.21, 22371, 540.98, 4137, 9449, 42.24
CENTURYPLY, EQ, 18-Jun-2025, 751.80, 751.80, 758.15, 745.05, 749.90, 750.10, 752.07, 13872, 104.33, 2012, 4888, 35.24
CERA, EQ, 18-Jun-2025, 7054.00, 7029.00, 7138.00, 6950.00, 6960.00, 6968.50, 7047.38, 26594, 1874.18, 7444, 7892, 29.68
CEREBRAINT, BZ, 18-Jun-2025, 6.30, 6.17, 6.17, 6.17, 6.17, 6.17, 6.17, 96949, 5.98, 53, -, -
CESC, EQ, 18-Jun-2025, 163.00, 163.40, 165.35, 162.15, 163.80, 163.72, 163.81, 1500770, 2458.38, 11993, 329131, 21.93
CEWATER, EQ, 18-Jun-2025, 569.25, 569.20, 569.25, 556.30, 557.00, 560.10, 561.46, 49279, 276.68, 2944, 25891, 52.54
CGCL, EQ, 18-Jun-2025, 173.18, 171.50, 173.87, 168.80, 169.20, 169.44, 170.83, 4372844, 7470.27, 50787, 1345253, 30.76
CGPOWER, EQ, 18-Jun-2025, 694.10, 695.00, 697.00, 679.10, 682.05, 683.95, 686.39, 1946520, 13360.69, 38219, 752997, 38.68
CGRAPHICS, SM, 18-Jun-2025, 200.65, 202.00, 204.00, 201.80, 202.75, 202.70, 202.23, 36800, 74.42, 33, 23200, 63.04
CHALET, EQ, 18-Jun-2025, 897.90, 895.00, 909.00, 883.55, 908.05, 904.00, 899.07, 42819, 384.97, 4171, 19413, 45.34
CHAMBLFERT, EQ, 18-Jun-2025, 555.45, 554.90, 558.55, 548.25, 549.45, 551.00, 552.63, 894957, 4945.82, 19214, 342936, 38.32
CHAMUNDA, ST, 18-Jun-2025, 43.85, 43.60, 45.75, 41.65, 45.60, 45.35, 43.08, 168000, 72.38, 42, 141000, 83.93
CHANDAN, SM, 18-Jun-2025, 211.30, 210.00, 224.60, 206.50, 211.60, 214.60, 214.19, 49600, 106.24, 58, 35200, 70.97
CHAVDA, SM, 18-Jun-2025, 127.55, 127.55, 127.75, 123.70, 124.40, 124.55, 125.30, 33000, 41.35, 30, 23000, 69.70
CHEMBOND, BE, 18-Jun-2025, 237.46, 237.46, 243.00, 231.00, 232.50, 232.00, 233.26, 14510, 33.85, 398, -, -
CHEMCON, EQ, 18-Jun-2025, 196.63, 196.00, 197.39, 192.45, 193.50, 193.27, 194.18, 22455, 43.60, 1027, 14764, 65.75
CHEMFAB, EQ, 18-Jun-2025, 752.15, 755.10, 755.90, 737.25, 755.90, 744.00, 744.24, 3238, 24.10, 514, 1817, 56.11
CHEMPLASTS, EQ, 18-Jun-2025, 423.90, 421.00, 435.95, 420.35, 430.00, 432.85, 429.90, 96592, 415.25, 6918, 31407, 32.52
CHENNPETRO, EQ, 18-Jun-2025, 637.20, 635.90, 643.00, 624.80, 628.15, 629.05, 631.44, 559262, 3531.38, 22215, 200088, 35.78
CHETANA, SM, 18-Jun-2025, 92.75, 87.00, 90.00, 85.30, 85.55, 85.95, 86.95, 76800, 66.78, 47, 44800, 58.33
CHEVIOT, EQ, 18-Jun-2025, 1098.50, 1098.50, 1101.90, 1086.00, 1094.50, 1096.00, 1094.49, 1339, 14.66, 297, 844, 63.03
CHOICEIN, EQ, 18-Jun-2025, 687.90, 689.90, 702.50, 681.00, 692.60, 692.55, 691.29, 390633, 2700.41, 10336, 127003, 32.51
CHOLAFIN, EQ, 18-Jun-2025, 1555.20, 1552.00, 1590.00, 1550.50, 1586.00, 1586.80, 1579.43, 1561533, 24663.38, 51107, 853656, 54.67
CHOLAHLDNG, EQ, 18-Jun-2025, 2010.20, 2021.00, 2028.90, 1971.30, 2020.00, 2019.90, 1993.54, 304917, 6078.64, 19016, 207828, 68.16
CIEINDIA, EQ, 18-Jun-2025, 450.05, 451.00, 455.00, 441.25, 445.00, 445.15, 447.87, 86585, 387.79, 7509, 40837, 47.16
CIFL, EQ, 18-Jun-2025, 42.14, 42.00, 43.50, 41.87, 42.90, 42.65, 42.75, 463154, 198.00, 3009, 255887, 55.25
CIGNITITEC, EQ, 18-Jun-2025, 1709.20, 1708.50, 1720.00, 1678.60, 1700.00, 1700.40, 1698.76, 47286, 803.28, 4071, 16623, 35.15
CINELINE, EQ, 18-Jun-2025, 92.98, 93.00, 93.99, 88.33, 88.33, 88.38, 89.99, 43829, 39.44, 441, 37672, 85.95
CINEVISTA, EQ, 18-Jun-2025, 21.34, 23.20, 24.88, 21.31, 21.79, 21.99, 23.71, 4350856, 1031.62, 18739, 836832, 19.23
CIPLA, EQ, 18-Jun-2025, 1503.50, 1503.50, 1512.90, 1495.90, 1495.90, 1498.10, 1502.03, 1075494, 16154.21, 45765, 730265, 67.90
CLEAN, EQ, 18-Jun-2025, 1438.20, 1449.00, 1457.60, 1430.10, 1439.50, 1445.40, 1446.49, 50786, 734.62, 6289, 20751, 40.86
CLEDUCATE, EQ, 18-Jun-2025, 90.79, 90.13, 92.50, 88.05, 89.90, 89.47, 89.97, 54993, 49.47, 1372, 31845, 57.91
CLSEL, EQ, 18-Jun-2025, 337.95, 339.70, 339.70, 333.00, 335.00, 335.25, 335.15, 37717, 126.41, 2209, 20743, 55.00
CLSL, SM, 18-Jun-2025, 51.00, 50.00, 51.00, 50.00, 51.00, 51.00, 50.50, 8000, 4.04, 4, 8000, 100.00
CMNL, SM, 18-Jun-2025, 149.25, 148.00, 149.00, 148.00, 149.00, 149.00, 148.40, 3750, 5.57, 5, 3750, 100.00
CMRSL, SM, 18-Jun-2025, 92.95, 88.30, 88.30, 88.30, 88.30, 88.30, 88.30, 800, 0.71, 1, 800, 100.00
CMSINFO, EQ, 18-Jun-2025, 486.85, 489.60, 489.60, 476.05, 476.05, 477.85, 481.95, 188868, 910.25, 11393, 86572, 45.84
COALINDIA, EQ, 18-Jun-2025, 391.30, 391.30, 393.40, 388.10, 390.80, 390.35, 390.20, 4118145, 16069.04, 67597, 2499245, 60.69
COASTCORP, EQ, 18-Jun-2025, 38.65, 39.40, 40.24, 38.15, 39.50, 39.58, 39.05, 55927, 21.84, 1049, 33484, 59.87
COCHINSHIP, EQ, 18-Jun-2025, 2192.20, 2194.80, 2209.00, 2135.20, 2142.00, 2143.50, 2170.37, 3417182, 74165.51, 114921, 588026, 17.21
COFFEEDAY, EQ, 18-Jun-2025, 33.57, 33.57, 34.87, 33.04, 33.61, 33.99, 33.78, 626731, 211.69, 3033, 220288, 35.15
COFORGE, EQ, 18-Jun-2025, 1840.50, 1831.00, 1850.00, 1806.50, 1831.50, 1833.50, 1827.13, 1254949, 22929.50, 73329, 502371, 40.03
COHANCE, EQ, 18-Jun-2025, 995.10, 1002.80, 1020.50, 986.50, 1006.80, 1009.60, 998.47, 534042, 5332.24, 22844, 376402, 70.48
COLPAL, EQ, 18-Jun-2025, 2382.00, 2382.00, 2409.00, 2364.10, 2395.00, 2398.40, 2397.71, 300348, 7201.48, 30992, 164396, 54.74
COMMOIETF, EQ, 18-Jun-2025, 87.40, 87.82, 87.82, 86.67, 87.54, 87.18, 87.08, 32901, 28.65, 1491, 19546, 59.41
COMPINFO, BZ, 18-Jun-2025, 1.91, 1.99, 1.99, 1.87, 1.95, 1.91, 1.97, 7661, 0.15, 19, -, -
COMPUSOFT, EQ, 18-Jun-2025, 21.48, 21.67, 21.95, 20.99, 20.99, 21.03, 21.36, 54080, 11.55, 1031, 31070, 57.45
COMSYN, EQ, 18-Jun-2025, 129.55, 130.60, 131.40, 127.20, 130.50, 130.51, 130.20, 131175, 170.79, 1379, 80385, 61.28
CONCOR, EQ, 18-Jun-2025, 750.75, 749.00, 758.00, 743.95, 745.90, 745.75, 749.64, 463355, 3473.50, 16269, 184629, 39.85
CONCORDBIO, EQ, 18-Jun-2025, 2071.00, 2071.00, 2083.40, 1967.40, 2035.00, 2008.90, 2010.09, 150445, 3024.09, 15324, 75313, 50.06
CONFIPET, EQ, 18-Jun-2025, 57.01, 56.51, 59.38, 56.51, 58.30, 58.70, 57.91, 932713, 540.15, 8272, 400116, 42.90
CONS, EQ, 18-Jun-2025, 116.74, 116.74, 117.20, 115.96, 115.96, 116.12, 116.52, 468, 0.55, 40, 394, 84.19
CONSOFINVT, EQ, 18-Jun-2025, 201.24, 200.40, 203.00, 197.49, 199.05, 198.83, 199.12, 9970, 19.85, 351, 5398, 54.14
CONSUMBEES, EQ, 18-Jun-2025, 126.63, 126.99, 127.48, 126.20, 126.53, 126.64, 126.81, 75664, 95.95, 1147, 40355, 53.33
CONSUMER, EQ, 18-Jun-2025, 11.39, 11.40, 11.52, 11.40, 11.44, 11.44, 11.44, 71970, 8.24, 210, 60424, 83.96
CONSUMIETF, EQ, 18-Jun-2025, 117.66, 117.66, 118.25, 117.22, 117.86, 117.77, 117.74, 13097, 15.42, 293, 6719, 51.30
CONTROLPR, EQ, 18-Jun-2025, 817.70, 818.00, 828.90, 782.15, 789.00, 787.90, 807.13, 79204, 639.28, 6357, 36650, 46.27
COOLCAPS, SM, 18-Jun-2025, 809.75, 818.95, 822.95, 814.00, 820.00, 816.35, 818.17, 6500, 53.18, 21, 5250, 80.77
CORALFINAC, EQ, 18-Jun-2025, 44.33, 45.00, 45.39, 44.02, 44.02, 44.17, 44.61, 15619, 6.97, 585, 10663, 68.27
CORDSCABLE, EQ, 18-Jun-2025, 199.51, 199.81, 201.59, 195.05, 196.05, 196.31, 198.26, 38692, 76.71, 1262, 21308, 55.07
COROMANDEL, EQ, 18-Jun-2025, 2307.70, 2312.10, 2325.50, 2276.60, 2289.90, 2291.40, 2294.23, 307879, 7063.46, 32753, 187049, 60.75
COSMOFIRST, EQ, 18-Jun-2025, 1223.20, 1223.80, 1253.40, 1200.00, 1224.80, 1218.60, 1223.49, 83776, 1024.99, 4269, 35172, 41.98
COUNCODOS, BE, 18-Jun-2025, 6.85, 6.95, 7.00, 6.70, 6.82, 6.85, 6.90, 43604, 3.01, 153, -, -
CPCAP, EQ, 18-Jun-2025, 167.19, 169.80, 169.80, 160.00, 161.10, 162.85, 164.96, 9451, 15.59, 922, 6812, 72.08
CPSEETF, EQ, 18-Jun-2025, 93.34, 93.70, 93.79, 92.50, 92.69, 92.69, 92.92, 972837, 903.99, 8324, 470083, 48.32
CRAFTSMAN, EQ, 18-Jun-2025, 5289.50, 5350.00, 5350.00, 5225.50, 5238.00, 5245.50, 5240.22, 27063, 1418.16, 3464, 20387, 75.33
CRAYONS, ST, 18-Jun-2025, 48.15, 47.25, 47.25, 47.20, 47.20, 47.20, 47.22, 3000, 1.42, 3, 3000, 100.00
CREATIVE, EQ, 18-Jun-2025, 687.90, 700.80, 700.80, 671.00, 674.95, 676.70, 681.95, 8232, 56.14, 695, 5645, 68.57
CREATIVEYE, BE, 18-Jun-2025, 9.71, 9.52, 9.52, 9.22, 9.22, 9.22, 9.22, 3535, 0.33, 56, -, -
CREDITACC, EQ, 18-Jun-2025, 1149.30, 1149.40, 1154.50, 1126.00, 1140.00, 1140.00, 1138.69, 185821, 2115.92, 13225, 80836, 43.50
CREST, EQ, 18-Jun-2025, 400.15, 390.90, 407.00, 390.90, 405.55, 403.05, 401.28, 26531, 106.46, 560, 23269, 87.70
CRISIL, EQ, 18-Jun-2025, 5670.50, 5630.00, 5652.00, 5437.50, 5640.00, 5601.50, 5557.60, 90099, 5007.35, 14668, 25677, 28.50
CROMPTON, EQ, 18-Jun-2025, 349.55, 347.10, 350.50, 344.50, 347.90, 346.65, 346.83, 1080692, 3748.15, 22904, 705858, 65.32
CROWN, EQ, 18-Jun-2025, 195.75, 199.99, 203.09, 192.51, 197.99, 196.52, 196.79, 21148, 41.62, 914, 11291, 53.39
CSBBANK, EQ, 18-Jun-2025, 392.20, 396.00, 396.00, 385.35, 388.00, 389.00, 390.95, 191057, 746.94, 12062, 82389, 43.12
CSLFINANCE, EQ, 18-Jun-2025, 331.00, 330.00, 335.30, 329.00, 330.00, 330.75, 330.78, 28445, 94.09, 723, 23680, 83.25
CTE, BE, 18-Jun-2025, 47.04, 47.98, 47.98, 47.98, 47.98, 47.98, 47.98, 2892, 1.39, 16, -, -
CUB, EQ, 18-Jun-2025, 192.82, 192.58, 195.00, 192.33, 193.50, 193.49, 193.55, 1386119, 2682.84, 20244, 1005982, 72.58
CUBEXTUB, EQ, 18-Jun-2025, 109.13, 112.40, 112.40, 107.11, 107.35, 108.20, 109.04, 27634, 30.13, 985, 11905, 43.08
CUMMINSIND, EQ, 18-Jun-2025, 3316.50, 3294.50, 3312.30, 3258.80, 3273.80, 3277.80, 3280.85, 402785, 13214.77, 67501, 276162, 68.56
CUPID, EQ, 18-Jun-2025, 92.26, 92.18, 93.54, 90.32, 90.56, 91.09, 91.68, 857035, 785.77, 4839, 402721, 46.99
CURAA, BE, 18-Jun-2025, 131.78, 134.41, 134.41, 134.41, 134.41, 134.41, 134.41, 3, 0.00, 1, -, -
CYBERMEDIA, EQ, 18-Jun-2025, 19.60, 20.10, 20.58, 18.71, 18.93, 19.49, 19.99, 536086, 107.16, 2926, 171637, 32.02
CYBERTECH, BE, 18-Jun-2025, 162.51, 162.50, 162.50, 159.30, 159.50, 159.50, 159.82, 11989, 19.16, 117, -, -
CYIENT, EQ, 18-Jun-2025, 1331.60, 1335.00, 1361.00, 1322.40, 1357.00, 1356.50, 1341.85, 602697, 8087.29, 33959, 295544, 49.04
CYIENTDLM, EQ, 18-Jun-2025, 457.50, 457.50, 463.00, 453.90, 458.75, 458.25, 458.65, 114211, 523.83, 7134, 52296, 45.79
DABUR, EQ, 18-Jun-2025, 472.05, 472.00, 474.15, 468.05, 469.00, 470.20, 470.51, 2812394, 13232.55, 33769, 1686602, 59.97
DALBHARAT, EQ, 18-Jun-2025, 2062.00, 2068.90, 2086.00, 2042.90, 2043.00, 2049.00, 2055.49, 364186, 7485.80, 14691, 259249, 71.19
DALMIASUG, EQ, 18-Jun-2025, 414.30, 416.35, 418.95, 407.35, 407.60, 409.55, 413.21, 53424, 220.75, 4749, 25118, 47.02
DAMCAPITAL, EQ, 18-Jun-2025, 250.10, 251.70, 262.00, 246.45, 255.15, 255.40, 255.63, 1062399, 2715.80, 16141, 348596, 32.81
DAMODARIND, EQ, 18-Jun-2025, 36.05, 36.60, 37.00, 36.60, 37.00, 36.95, 36.82, 7483, 2.76, 86, 5574, 74.49
DANGEE, BE, 18-Jun-2025, 4.27, 4.27, 4.27, 4.16, 4.20, 4.19, 4.20, 45926, 1.93, 132, -, -
DANISH, SM, 18-Jun-2025, 1064.90, 1087.10, 1118.00, 1059.20, 1086.10, 1088.15, 1088.35, 140850, 1532.95, 791, 70350, 49.95
DATAMATICS, EQ, 18-Jun-2025, 611.75, 611.75, 615.10, 603.05, 607.00, 608.05, 608.96, 41229, 251.07, 3379, 20056, 48.65
DATAPATTNS, EQ, 18-Jun-2025, 2999.30, 3010.20, 3065.00, 2971.90, 3012.00, 3001.20, 3022.02, 501012, 15140.68, 38043, 107679, 21.49
DAVANGERE, EQ, 18-Jun-2025, 3.42, 3.43, 3.48, 3.40, 3.47, 3.46, 3.44, 1968999, 67.64, 3706, 1161034, 58.97
DBCORP, EQ, 18-Jun-2025, 271.10, 269.30, 271.40, 266.25, 267.20, 268.35, 268.47, 67608, 181.51, 3491, 22831, 33.77
DBEIL, EQ, 18-Jun-2025, 140.15, 140.15, 140.45, 137.50, 138.15, 138.45, 138.72, 68741, 95.36, 1738, 37400, 54.41
DBL, EQ, 18-Jun-2025, 513.00, 513.00, 519.85, 505.05, 506.30, 507.70, 510.39, 169586, 865.54, 7608, 63423, 37.40
DBOL, BE, 18-Jun-2025, 80.00, 79.60, 79.60, 78.40, 78.40, 78.40, 78.56, 10710, 8.41, 80, -, -
DBREALTY, EQ, 18-Jun-2025, 223.59, 223.50, 227.85, 217.35, 220.51, 221.43, 222.15, 4569097, 10150.36, 42896, 2051558, 44.90
DBSTOCKBRO, EQ, 18-Jun-2025, 29.70, 30.78, 34.00, 30.28, 31.00, 30.42, 31.56, 78247, 24.70, 2353, 27698, 35.40
DCAL, BE, 18-Jun-2025, 260.60, 260.60, 260.60, 247.60, 251.00, 250.45, 251.40, 239638, 602.45, 2814, -, -
DCBBANK, EQ, 18-Jun-2025, 142.05, 141.60, 145.00, 141.10, 143.60, 143.47, 143.62, 741449, 1064.90, 10840, 395294, 53.31
DCCL, SM, 18-Jun-2025, 55.55, 55.95, 56.70, 55.10, 55.90, 55.90, 55.97, 26000, 14.55, 13, 20000, 76.92
DCG, SM, 18-Jun-2025, 67.30, 65.50, 69.00, 65.50, 68.40, 67.75, 67.46, 21600, 14.57, 17, 19200, 88.89
DCI, EQ, 18-Jun-2025, 275.85, 273.10, 279.95, 273.10, 277.10, 278.40, 277.99, 2498, 6.94, 317, 1448, 57.97
DCM, EQ, 18-Jun-2025, 102.74, 104.70, 104.70, 100.51, 101.90, 101.57, 102.12, 21707, 22.17, 731, 10673, 49.17
DCMFINSERV, BE, 18-Jun-2025, 6.90, 6.99, 6.99, 6.74, 6.74, 6.74, 6.83, 14380, 0.98, 70, -, -
DCMNVL, EQ, 18-Jun-2025, 173.20, 176.03, 177.05, 170.41, 171.00, 172.97, 173.82, 10036, 17.44, 442, 6853, 68.28
DCMSHRIRAM, EQ, 18-Jun-2025, 1155.30, 1155.80, 1177.00, 1151.90, 1167.00, 1166.90, 1168.26, 87396, 1021.01, 10799, 50827, 58.16
DCMSRIND, EQ, 18-Jun-2025, 163.98, 164.79, 164.80, 160.55, 160.56, 161.38, 162.40, 64002, 103.94, 1779, 38835, 60.68
